timestamp,open,high,low,close,volume
2023-12-26 10:55:00,374.73,374.9,374.6963,374.8721,70268
2023-12-26 11:00:00,374.87,374.87,374.42,374.53,121521
2023-12-26 11:05:00,374.525,374.71,374.44,374.5871,68651
2023-12-26 11:10:00,374.61,374.83,374.52,374.78,58508
2023-12-26 11:15:00,374.77,374.8317,374.38,374.395,69364
2023-12-26 11:20:00,374.395,374.4,374.07,374.07,82834
2023-12-26 11:25:00,374.0701,374.47,373.98,374.46,71754
2023-12-26 11:30:00,374.45,374.63,374.4081,374.6,44121
2023-12-26 11:35:00,374.6175,374.62,374.46,374.49,42937
2023-12-26 11:40:00,374.5,374.65,374.35,374.43,41289
2023-12-26 11:45:00,374.42,374.615,374.28,374.33,46368
2023-12-26 11:50:00,374.3327,374.47,374.25,374.37,47327
2023-12-26 11:55:00,374.38,374.38,374.07,374.18,82179
2023-12-26 12:00:00,374.18,374.2666,373.98,374.14,61272
2023-12-26 12:05:00,374.18,374.18,374.02,374.09,46486
2023-12-26 12:10:00,374.09,374.24,374.07,374.2,51906
2023-12-26 12:15:00,374.2072,374.26,374.09,374.2071,82361
2023-12-26 12:20:00,374.2,374.2378,374.04,374.125,65569
2023-12-26 12:25:00,374.12,374.22,373.96,374.03,54917
2023-12-26 12:30:00,374.0401,374.135,373.9601,374.0701,41941
2023-12-26 12:35:00,374.07,374.1341,373.92,373.98,70696
2023-12-26 12:40:00,373.9724,374.06,373.93,373.971,46792
2023-12-26 12:45:00,373.97,374.24,373.96,374.14,62691
2023-12-26 12:50:00,374.13,374.1854,374.02,374.05,36608
2023-12-26 12:55:00,374.05,374.07,373.92,373.955,49471
2023-12-26 13:00:00,373.9399,374.05,373.8,373.81,63662
2023-12-26 13:05:00,373.81,373.88,373.75,373.865,63282
2023-12-26 13:10:00,373.88,374.065,373.821,373.965,67391
2023-12-26 13:15:00,373.97,373.97,373.83,373.88,33369
2023-12-26 13:20:00,373.895,374.09,373.86,374.0855,61415
2023-12-26 13:25:00,374.08,374.1,373.911,373.965,72001
2023-12-26 13:30:00,373.9761,374.09,373.96,373.97,54484
2023-12-26 13:35:00,373.96,373.985,373.89,373.9,48373
2023-12-26 13:40:00,373.9186,373.9288,373.74,373.7916,63763
2023-12-26 13:45:00,373.78,373.94,373.78,373.92,47795
2023-12-26 13:50:00,373.9098,373.92,373.69,373.7,65940
2023-12-26 13:55:00,373.7,373.78,373.5,373.59,80069
2023-12-26 14:00:00,373.6,373.8668,373.5856,373.7847,61590
2023-12-26 14:05:00,373.8,373.86,373.65,373.7926,42558
2023-12-26 14:10:00,373.815,373.93,373.77,373.82,57858
2023-12-26 14:15:00,373.805,374.17,373.805,374.17,90768
2023-12-26 14:20:00,374.175,374.299,374.15,374.24,92407
2023-12-26 14:25:00,374.23,374.35,374.15,374.225,62115
2023-12-26 14:30:00,374.24,374.36,374.156,374.26,64430
2023-12-26 14:35:00,374.27,374.29,374.2,374.285,30831
2023-12-26 14:40:00,374.295,374.315,374.14,374.21,47370
2023-12-26 14:45:00,374.22,374.34,374.19,374.25,55356
2023-12-26 14:50:00,374.26,374.29,374.2,374.26,60245
2023-12-26 14:55:00,374.26,374.46,374.23,374.45,53687
2023-12-26 15:00:00,374.455,374.62,374.4521,374.5834,88022
2023-12-26 15:05:00,374.5855,374.6554,374.41,374.43,86993
2023-12-26 15:10:00,374.41,374.6,374.38,374.56,79578
2023-12-26 15:15:00,374.56,374.57,374.45,374.5,64249
2023-12-26 15:20:00,374.51,374.6657,374.45,374.575,100892
2023-12-26 15:25:00,374.6,374.85,374.55,374.63,143480
2023-12-26 15:30:00,374.67,374.93,374.64,374.89,109118
2023-12-26 15:35:00,374.91,374.93,374.6262,374.78,104399
2023-12-26 15:40:00,374.75,374.79,374.66,374.765,90854
2023-12-26 15:45:00,374.761,374.95,374.68,374.7759,104385
2023-12-26 15:50:00,374.79,374.92,373.6,374.36,217069
2023-12-26 15:55:00,374.365,374.75,374.365,374.7,404633
2023-12-26 16:00:00,374.66,374.77,374.66,374.69,1992705
2023-12-26 16:05:00,374.7,374.7,374.66,374.66,7455
2023-12-26 16:15:00,374.59,374.59,374.59,374.59,400
2023-12-26 16:20:00,374.66,374.67,374.59,374.67,25975
2023-12-26 16:25:00,374.61,374.61,374.61,374.61,159
2023-12-26 16:30:00,374.62,374.62,374.62,374.62,603
2023-12-26 16:35:00,374.65,374.65,374.65,374.65,122
2023-12-26 16:40:00,374.62,374.62,374.62,374.62,100
2023-12-26 16:50:00,374.62,374.62,374.61,374.62,1300
2023-12-26 16:55:00,374.62,374.62,374.62,374.62,191
2023-12-26 17:10:00,374.55,374.5972,374.5,374.5972,797
2023-12-26 17:20:00,374.58,374.58,374.58,374.58,100
2023-12-26 17:50:00,374.66,374.66,374.66,374.66,477
2023-12-26 18:00:00,374.65,374.66,374.65,374.66,423
2023-12-26 18:10:00,374.8,374.8,374.78,374.78,1000
2023-12-26 18:15:00,374.78,374.82,374.78,374.82,991
2023-12-26 18:20:00,374.8,374.8,374.78,374.78,500
2023-12-26 18:40:00,374.66,374.66,374.66,374.66,233
2023-12-26 18:55:00,374.81,374.81,374.81,374.81,100
2023-12-26 19:00:00,374.82,374.82,374.82,374.82,114
2023-12-26 19:15:00,374.7,374.7,374.7,374.7,900
2023-12-26 19:25:00,374.67,374.67,374.66,374.66,820
2023-12-26 19:35:00,374.66,374.7899,374.66,374.7899,225
2023-12-26 19:45:00,374.69,374.69,374.69,374.69,500
2023-12-26 19:50:00,374.7,374.7,374.7,374.7,100
2023-12-26 19:55:00,374.7,374.7,374.7,374.7,500
2023-12-27 04:05:00,374.66,374.66,374.66,374.66,100
2023-12-27 04:55:00,374.89,374.89,374.89,374.89,250
2023-12-27 05:15:00,374.89,374.89,374.89,374.89,205
2023-12-27 05:40:00,375.0,375.0,375.0,375.0,100
2023-12-27 06:00:00,374.81,374.81,374.75,374.75,460
2023-12-27 06:45:00,374.7,374.7,374.7,374.7,200
2023-12-27 07:05:00,374.58,374.58,374.47,374.47,625
2023-12-27 07:30:00,374.5,374.55,374.5,374.55,336
2023-12-27 07:40:00,374.5,374.5,374.5,374.5,200
2023-12-27 07:45:00,374.45,374.45,374.45,374.45,100
2023-12-27 07:55:00,374.62,374.74,374.62,374.74,939
2023-12-27 08:00:00,374.7,375.0,374.4,374.57,4590
2023-12-27 08:05:00,374.79,374.79,374.79,374.79,217
2023-12-27 08:10:00,374.85,374.9,374.85,374.9,980
2023-12-27 08:15:00,374.98,374.98,374.9,374.9,737
2023-12-27 08:20:00,374.85,374.85,374.75,374.75,1800
2023-12-27 08:25:00,374.76,374.89,374.76,374.88,1216
2023-12-27 08:30:00,374.89,374.89,374.86,374.8799,5201
2023-12-27 08:35:00,374.88,374.89,374.79,374.79,4355
2023-12-27 08:40:00,374.7797,374.79,374.74,374.75,1195
2023-12-27 08:45:00,374.7834,374.7834,374.73,374.73,200
2023-12-27 08:50:00,374.65,374.65,374.3,374.35,3339
2023-12-27 08:55:00,374.38,374.38,374.04,374.2,1947
2023-12-27 09:00:00,374.21,374.32,374.09,374.09,1967
2023-12-27 09:05:00,374.07,374.15,373.9,374.0,9140
2023-12-27 09:10:00,374.0,374.05,373.95,374.0,2571
2023-12-27 09:15:00,374.0,374.1,374.0,374.05,1396
2023-12-27 09:20:00,374.0803,374.1,373.93,373.93,5872
2023-12-27 09:25:00,373.93,373.9448,372.72,373.64,14972
2023-12-27 09:30:00,373.7,375.06,373.69,374.73,475539
2023-12-27 09:35:00,374.71,374.85,373.69,373.88,156091
2023-12-27 09:40:00,373.855,374.3715,373.77,374.105,144344
2023-12-27 09:45:00,374.135,374.42,373.985,374.21,121416
2023-12-27 09:50:00,374.24,374.29,373.82,373.92,108647
2023-12-27 09:55:00,373.92,374.17,373.78,373.78,138238
2023-12-27 10:00:00,373.815,374.28,373.48,373.75,127896
2023-12-27 10:05:00,373.745,373.99,373.66,373.746,91825
2023-12-27 10:10:00,373.7301,373.9,372.93,373.0,191428
2023-12-27 10:15:00,373.015,373.44,372.98,373.34,82488
2023-12-27 10:20:00,373.335,373.348,372.93,373.14,73199
2023-12-27 10:25:00,373.15,373.295,373.02,373.24,70417
2023-12-27 10:30:00,373.23,373.48,373.07,373.08,106283
2023-12-27 10:35:00,373.09,373.2499,372.8116,373.16,120191
2023-12-27 10:40:00,373.18,373.3,373.0,373.08,86432
2023-12-27 10:45:00,373.06,373.19,372.991,373.07,92132
2023-12-27 10:50:00,373.06,373.24,372.8953,373.18,83904
2023-12-27 10:55:00,373.15,373.61,373.15,373.57,96436
2023-12-27 11:00:00,373.58,373.72,373.37,373.69,55325
2023-12-27 11:05:00,373.68,373.77,373.38,373.44,80211
2023-12-27 11:10:00,373.4102,373.52,373.37,373.3909,39522
2023-12-27 11:15:00,373.38,373.415,373.2645,373.33,52474
2023-12-27 11:20:00,373.33,373.475,373.27,373.38,47812
2023-12-27 11:25:00,373.38,373.53,373.2,373.5299,66512
2023-12-27 11:30:00,373.52,373.7577,373.45,373.75,56008
2023-12-27 11:35:00,373.7327,373.9,373.73,373.8,72504
2023-12-27 11:40:00,373.82,374.09,373.75,374.02,70185
2023-12-27 11:45:00,374.02,374.1125,373.94,374.03,58635
2023-12-27 11:50:00,374.03,374.13,373.93,373.9739,51478
2023-12-27 11:55:00,373.985,374.08,373.82,373.91,54216
2023-12-27 12:00:00,373.917,374.02,373.77,373.916,67533
2023-12-27 12:05:00,373.9,373.94,373.7203,373.81,44265
2023-12-27 12:10:00,373.8338,374.0,373.795,373.8725,48880
2023-12-27 12:15:00,373.88,373.9741,373.77,373.81,44791
2023-12-27 12:20:00,373.82,373.97,373.75,373.84,76802
2023-12-27 12:25:00,373.86,373.87,373.73,373.8101,68721
2023-12-27 12:30:00,373.8197,373.98,373.77,373.93,54085
2023-12-27 12:35:00,373.92,374.005,373.74,373.78,68116
2023-12-27 12:40:00,373.8,373.8375,373.545,373.64,66925
2023-12-27 12:45:00,373.63,373.81,373.58,373.61,51126
2023-12-27 12:50:00,373.6149,373.63,373.4401,373.4587,53555
2023-12-27 12:55:00,373.45,373.5499,373.38,373.43,62985
2023-12-27 13:00:00,373.44,373.7926,373.37,373.67,118965
2023-12-27 13:05:00,373.68,374.32,373.67,374.225,188158
2023-12-27 13:10:00,374.2,374.57,373.985,374.015,126282
2023-12-27 13:15:00,374.05,374.345,374.03,374.14,92970
2023-12-27 13:20:00,374.14,374.22,373.98,374.03,62547
2023-12-27 13:25:00,374.0,374.1,373.85,374.01,59735
2023-12-27 13:30:00,374.04,374.28,374.02,374.19,85504
2023-12-27 13:35:00,374.1835,374.28,374.08,374.13,57527
2023-12-27 13:40:00,374.17,374.27,374.11,374.1861,36943
2023-12-27 13:45:00,374.16,374.21,374.05,374.08,46129
2023-12-27 13:50:00,374.06,374.18,373.99,374.02,101546
2023-12-27 13:55:00,374.03,374.14,373.93,373.97,63271
2023-12-27 14:00:00,373.9562,373.9562,373.21,373.33,102999
2023-12-27 14:05:00,373.2799,373.62,373.17,373.485,55930
2023-12-27 14:10:00,373.49,373.515,373.0901,373.1716,74511
2023-12-27 14:15:00,373.19,373.45,373.08,373.42,63605
2023-12-27 14:20:00,373.43,373.75,373.39,373.52,125324
2023-12-27 14:25:00,373.54,373.69,373.27,373.4145,151277
2023-12-27 14:30:00,373.42,373.51,373.25,373.38,72101
2023-12-27 14:35:00,373.38,373.44,373.15,373.17,54342
2023-12-27 14:40:00,373.18,373.19,372.96,373.06,118842
2023-12-27 14:45:00,373.1,373.25,373.03,373.22,51985
2023-12-27 14:50:00,373.22,373.28,373.02,373.07,50579
2023-12-27 14:55:00,373.06,373.39,373.02,373.32,72640
2023-12-27 15:00:00,373.32,373.48,373.24,373.375,49492
2023-12-27 15:05:00,373.375,373.48,373.21,373.36,72355
2023-12-27 15:10:00,373.361,373.59,373.31,373.4,88294
2023-12-27 15:15:00,373.39,373.62,373.39,373.58,64668
2023-12-27 15:20:00,373.59,373.65,373.37,373.39,57880
2023-12-27 15:25:00,373.38,373.49,373.19,373.46,90408
2023-12-27 15:30:00,373.45,373.57,373.2902,373.47,64302
2023-12-27 15:35:00,373.48,373.7001,373.47,373.57,97609
2023-12-27 15:40:00,373.58,373.65,373.12,373.37,133158
2023-12-27 15:45:00,373.37,373.415,373.22,373.2729,102221
2023-12-27 15:50:00,373.27,373.57,373.14,373.245,252016
2023-12-27 15:55:00,373.26,374.2,373.23,374.07,553653
2023-12-27 16:00:00,374.07,374.58,374.07,374.07,3021039
2023-12-27 16:05:00,374.35,374.39,374.07,374.39,6341
2023-12-27 16:10:00,374.23,374.32,374.23,374.32,1296
2023-12-27 16:15:00,374.27,374.27,374.2,374.25,6080
2023-12-27 16:20:00,374.07,374.17,374.07,374.17,31125
2023-12-27 16:25:00,374.16,374.16,374.16,374.16,120
2023-12-27 16:30:00,374.13,374.25,374.13,374.25,1989
2023-12-27 16:35:00,374.23,374.23,374.2299,374.2299,250
2023-12-27 16:40:00,374.2,374.25,374.2,374.25,817
2023-12-27 16:45:00,374.3,374.3,374.3,374.3,100
2023-12-27 16:50:00,374.21,374.2107,374.21,374.2107,212
2023-12-27 16:55:00,374.07,374.07,374.07,374.07,576
2023-12-27 17:00:00,374.24,374.24,374.08,374.08,1407
2023-12-27 17:05:00,374.1,374.17,374.08,374.17,350
2023-12-27 17:10:00,374.08,374.15,374.08,374.15,400
2023-12-27 17:15:00,374.19,374.19,374.16,374.16,207
2023-12-27 17:20:00,374.19,374.2017,374.1899,374.2017,822
2023-12-27 17:25:00,374.2198,374.22,374.2,374.22,300
2023-12-27 17:30:00,374.2,374.3,374.2,374.3,3681
2023-12-27 17:35:00,374.22,374.22,374.2,374.2,309
2023-12-27 17:45:00,374.2,374.2,374.2,374.2,100
2023-12-27 17:55:00,374.16,374.16,374.16,374.16,150
2023-12-27 18:00:00,374.16,374.16,374.13,374.13,1343
2023-12-27 18:05:00,374.27,374.27,374.13,374.2,454
2023-12-27 18:10:00,374.2,374.2,374.1816,374.1816,333
2023-12-27 18:20:00,374.25,374.25,374.25,374.25,160
2023-12-27 18:25:00,374.2195,374.2195,374.2195,374.2195,185
2023-12-27 18:35:00,374.13,374.13,374.13,374.13,100
2023-12-27 18:40:00,374.15,374.15,374.15,374.15,143
2023-12-27 18:45:00,374.13,374.13,374.13,374.13,885
2023-12-27 18:50:00,374.12,374.12,374.12,374.12,350
2023-12-27 19:05:00,374.18,374.18,374.08,374.08,350
2023-12-27 19:10:00,374.08,374.08,374.08,374.08,103
2023-12-27 19:25:00,374.1,374.1,374.1,374.1,100
2023-12-27 19:35:00,374.1,374.11,374.1,374.11,600
2023-12-27 19:45:00,374.09,374.17,374.09,374.17,400
2023-12-27 19:50:00,374.18,374.18,374.08,374.08,820
2023-12-27 19:55:00,374.18,374.18,374.18,374.18,100
2023-12-28 04:00:00,374.5,374.5,374.5,374.5,652
2023-12-28 04:05:00,374.62,374.62,374.62,374.62,102
2023-12-28 04:10:00,374.7,374.75,374.7,374.75,230
2023-12-28 04:20:00,374.88,374.89,374.88,374.89,200
2023-12-28 04:25:00,374.9,374.9,374.9,374.9,100
2023-12-28 04:40:00,374.8,375.0,374.8,374.94,1868
2023-12-28 05:05:00,374.89,374.89,374.89,374.89,233
2023-12-28 05:40:00,374.88,374.88,374.81,374.81,200
2023-12-28 06:20:00,374.83,374.83,374.83,374.83,439
2023-12-28 07:20:00,374.85,374.86,374.85,374.86,255
2023-12-28 07:25:00,374.89,375.0,374.85,375.0,1078
2023-12-28 07:30:00,375.1,375.15,375.1,375.15,391
2023-12-28 07:35:00,375.2,375.31,375.2,375.31,1358
2023-12-28 07:50:00,375.31,375.31,375.28,375.3,549
2023-12-28 07:55:00,375.37,375.37,375.35,375.35,880
2023-12-28 08:00:00,374.8,375.39,374.23,375.1633,12052
2023-12-28 08:05:00,375.21,375.3302,375.21,375.25,1129
2023-12-28 08:10:00,375.3,375.3,375.16,375.16,400
2023-12-28 08:15:00,375.11,375.15,375.11,375.12,820
2023-12-28 08:20:00,375.249,375.2499,375.2,375.2,493
2023-12-28 08:25:00,375.24,375.35,375.2,375.2,5715
2023-12-28 08:30:00,375.3,375.3,375.2893,375.3,1000
2023-12-28 08:35:00,374.07,375.3885,374.07,375.35,11251
2023-12-28 08:40:00,375.39,375.4,375.35,375.37,2729
2023-12-28 08:45:00,375.35,375.35,375.16,375.16,1263
2023-12-28 08:50:00,375.17,375.2,375.11,375.2,2815
2023-12-28 08:55:00,375.2012,375.2012,374.92,374.92,7234
2023-12-28 09:00:00,375.0,375.0,375.0,375.0,1767
2023-12-28 09:05:00,375.11,375.11,374.92,374.92,1650
2023-12-28 09:10:00,374.98,375.2,374.98,375.2,5326
2023-12-28 09:15:00,375.1795,375.4,375.1,375.25,3127
2023-12-28 09:20:00,375.25,375.41,375.2,375.36,3156
2023-12-28 09:25:00,375.3,375.49,375.0,375.27,4690
2023-12-28 09:30:00,375.32,376.458,375.12,375.74,672735
2023-12-28 09:35:00,375.73,375.8,375.1201,375.54,150830
2023-12-28 09:40:00,375.5784,375.91,375.35,375.82,139871
2023-12-28 09:45:00,375.84,375.86,375.21,375.4,132545
2023-12-28 09:50:00,375.36,375.3668,374.85,374.85,169079
2023-12-28 09:55:00,374.848,375.01,374.76,374.895,111259
2023-12-28 10:00:00,374.92,375.01,374.42,374.4799,170495
2023-12-28 10:05:00,374.44,374.48,374.16,374.4665,147221
2023-12-28 10:10:00,374.46,374.82,374.44,374.5804,122401
2023-12-28 10:15:00,374.58,374.73,374.49,374.5066,102681
2023-12-28 10:20:00,374.51,374.9,374.49,374.78,106171
2023-12-28 10:25:00,374.83,374.89,374.65,374.82,95034
2023-12-28 10:30:00,374.8204,374.885,374.73,374.87,65105
2023-12-28 10:35:00,374.85,374.97,374.795,374.83,83288
2023-12-28 10:40:00,374.82,375.1,374.8042,374.94,86098
2023-12-28 10:45:00,374.96,375.25,374.9304,375.2166,86633
2023-12-28 10:50:00,375.24,375.3695,375.09,375.23,90144
2023-12-28 10:55:00,375.25,375.34,375.07,375.24,106216
2023-12-28 11:00:00,375.21,375.28,374.82,375.05,67388
2023-12-28 11:05:00,375.035,375.23,374.8699,374.99,68084
2023-12-28 11:10:00,375.0,375.17,374.95,375.11,56064
2023-12-28 11:15:00,375.12,375.15,374.89,374.96,73568
2023-12-28 11:20:00,374.94,375.06,374.685,374.735,65288
2023-12-28 11:25:00,374.72,374.94,374.53,374.93,66230
2023-12-28 11:30:00,374.96,375.17,374.82,375.0592,62339
2023-12-28 11:35:00,375.05,375.34,374.95,375.1675,80311
2023-12-28 11:40:00,375.17,375.32,375.1025,375.14,74427
2023-12-28 11:45:00,375.15,375.3562,375.14,375.31,50794
2023-12-28 11:50:00,375.3,375.44,375.2,375.26,48829
2023-12-28 11:55:00,375.275,375.35,375.09,375.09,50211
2023-12-28 12:00:00,375.1,375.41,375.05,375.32,60262
2023-12-28 12:05:00,375.38,375.536,375.35,375.4308,59702
2023-12-28 12:10:00,375.45,375.52,375.26,375.31,72873
2023-12-28 12:15:00,375.32,375.48,375.3101,375.4385,57599
2023-12-28 12:20:00,375.43,375.505,375.35,375.455,41908
2023-12-28 12:25:00,375.42,375.5,375.39,375.39,45691
2023-12-28 12:30:00,375.38,375.51,375.37,375.46,36526
2023-12-28 12:35:00,375.48,375.7099,375.48,375.68,66099
2023-12-28 12:40:00,375.6702,375.77,375.64,375.745,69231
2023-12-28 12:45:00,375.75,375.75,375.57,375.572,46176
2023-12-28 12:50:00,375.57,375.92,375.54,375.895,60648
2023-12-28 12:55:00,375.91,376.05,375.9,375.95,106205
2023-12-28 13:00:00,375.95,375.98,375.44,375.69,78460
2023-12-28 13:05:00,375.64,375.84,375.315,375.835,55027
2023-12-28 13:10:00,375.84,375.93,375.63,375.7,57686
2023-12-28 13:15:00,375.71,375.9,375.67,375.86,40165
2023-12-28 13:20:00,375.85,375.9,375.77,375.88,46536
2023-12-28 13:25:00,375.88,375.9,375.76,375.8069,47960
2023-12-28 13:30:00,375.81,375.92,375.75,375.88,60575
2023-12-28 13:35:00,375.8652,376.01,375.78,375.899,106649
2023-12-28 13:40:00,375.88,375.89,375.69,375.7398,51976
2023-12-28 13:45:00,375.72,375.74,375.52,375.6,50184
2023-12-28 13:50:00,375.64,375.92,375.6272,375.73,70310
2023-12-28 13:55:00,375.7,375.76,375.5237,375.66,69544
2023-12-28 14:00:00,375.68,375.83,375.65,375.74,48722
2023-12-28 14:05:00,375.71,375.76,375.64,375.74,39263
2023-12-28 14:10:00,375.73,375.92,375.67,375.83,45258
2023-12-28 14:15:00,375.82,375.96,375.82,375.82,60353
2023-12-28 14:20:00,375.85,375.86,375.71,375.805,43766
2023-12-28 14:25:00,375.8,375.84,375.7531,375.8244,44385
2023-12-28 14:30:00,375.82,375.84,375.68,375.77,55703
2023-12-28 14:35:00,375.78,376.15,375.72,376.11,113384
2023-12-28 14:40:00,376.1,376.21,376.08,376.0891,81430
2023-12-28 14:45:00,376.09,376.11,375.94,375.9801,68849
2023-12-28 14:50:00,375.99,375.99,375.76,375.83,41517
2023-12-28 14:55:00,375.84,376.12,375.83,376.06,59516
2023-12-28 15:00:00,376.06,376.115,375.77,375.9828,78962
2023-12-28 15:05:00,376.0,376.14,375.9436,376.075,84760
2023-12-28 15:10:00,376.09,376.145,375.66,375.94,105298
2023-12-28 15:15:00,375.96,376.17,375.81,376.075,111648
2023-12-28 15:20:00,376.085,376.11,375.961,375.98,69898
2023-12-28 15:25:00,375.99,376.04,375.81,375.9039,100885
2023-12-28 15:30:00,375.9,375.98,375.842,375.86,105067
2023-12-28 15:35:00,375.86,376.06,375.86,376.04,99979
2023-12-28 15:40:00,376.04,376.3,375.96,376.2873,108773
2023-12-28 15:45:00,376.27,376.3,375.77,375.89,123031
2023-12-28 15:50:00,375.87,376.12,375.36,375.435,342304
2023-12-28 15:55:00,375.42,375.82,375.18,375.25,1039522
2023-12-28 16:00:00,375.31,376.28,375.28,375.8,2098962
2023-12-28 16:05:00,375.28,375.78,375.28,375.74,18339
2023-12-28 16:10:00,375.7,375.72,375.62,375.68,14294
2023-12-28 16:15:00,375.72,375.75,375.7,375.72,6492
2023-12-28 16:20:00,375.72,375.85,375.72,375.83,836
2023-12-28 16:25:00,375.82,375.82,375.75,375.79,2501
2023-12-28 16:30:00,375.79,375.85,375.79,375.85,1609
2023-12-28 16:35:00,375.85,375.87,375.81,375.87,1858
2023-12-28 16:40:00,375.87,375.87,375.81,375.81,496
2023-12-28 16:45:00,375.81,375.84,375.8,375.8,3454
2023-12-28 16:50:00,375.78,375.8,375.7,375.8,12903
2023-12-28 16:55:00,375.85,375.9,375.85,375.8986,13362
2023-12-28 17:00:00,375.9,375.95,375.28,375.91,8246
2023-12-28 17:05:00,375.93,375.93,375.93,375.93,100
2023-12-28 17:10:00,375.95,375.95,375.95,375.95,100
2023-12-28 17:15:00,375.89,375.89,375.67,375.67,399
2023-12-28 17:20:00,375.82,375.82,375.82,375.82,109
2023-12-28 17:25:00,375.8607,375.89,375.8607,375.89,1100
2023-12-28 17:30:00,375.89,375.89,375.89,375.89,200
2023-12-28 17:35:00,375.86,375.86,375.86,375.86,600
2023-12-28 17:40:00,375.8,375.82,375.8,375.82,290
2023-12-28 17:45:00,375.77,375.77,375.77,375.77,119
2023-12-28 17:50:00,375.8,375.8,375.8,375.8,500
2023-12-28 18:00:00,375.81,375.81,375.81,375.81,100
2023-12-28 18:05:00,375.89,375.89,375.89,375.89,533
2023-12-28 18:10:00,375.8,375.89,375.8,375.81,990
2023-12-28 18:15:00,375.8899,375.89,375.85,375.85,623
2023-12-28 18:25:00,375.9699,375.97,375.9699,375.97,320
2023-12-28 18:30:00,375.9697,375.9697,375.9697,375.9697,123
2023-12-28 18:35:00,375.96,375.97,375.96,375.97,233
2023-12-28 18:40:00,375.98,376.0,375.98,376.0,12583
2023-12-28 18:45:00,375.96,375.9982,375.96,375.9982,2249
2023-12-28 18:50:00,375.9999,375.9999,375.9999,375.9999,100
2023-12-28 18:55:00,375.92,375.92,375.92,375.92,756
