Open,Signal,Date
239.539993,-1,2022-09-23
237.050003,-1,2022-09-26
239.979996,-1,2022-09-27
236.809998,-1,2022-09-28
238.889999,-1,2022-09-29
238.289993,-1,2022-09-30
235.410004,-1,2022-10-03
245.089996,-1,2022-10-04
245.990005,-1,2022-10-05
247.929993,-1,2022-10-06
240.899994,-1,2022-10-07
233.050003,-1,2022-10-10
227.619995,-1,2022-10-11
225.399994,-1,2022-10-12
219.850006,-1,2022-10-13
235.539993,-1,2022-10-14
235.820007,-1,2022-10-17
243.240005,-1,2022-10-18
237.039993,-1,2022-10-19
235.770004,-1,2022-10-20
234.740005,-1,2022-10-21
243.759995,-1,2022-10-24
247.259995,-1,2022-10-25
231.169998,-1,2022-10-26
231.039993,-1,2022-10-27
226.240005,-1,2022-10-28
233.759995,-1,2022-10-31
234.600006,-1,2022-11-01
229.460007,-1,2022-11-02
220.089996,-1,2022-11-03
217.550003,-1,2022-11-04
221.990005,-1,2022-11-07
228.699997,-1,2022-11-08
227.369995,-1,2022-11-09
235.429993,-1,2022-11-10
242.990005,-1,2022-11-11
241.990005,-1,2022-11-14
245.660004,-1,2022-11-15
242.789993,-1,2022-11-16
237.779999,-1,2022-11-17
243.509995,-1,2022-11-18
241.429993,-1,2022-11-21
243.589996,-1,2022-11-22
245.110001,-1,2022-11-23
247.309998,-1,2022-11-25
246.080002,-1,2022-11-28
241.399994,-1,2022-11-29
240.570007,-1,2022-11-30
253.869995,-1,2022-12-01
249.820007,-1,2022-12-02
252.009995,-1,2022-12-05
250.820007,-1,2022-12-06
244.830002,-1,2022-12-07
244.839996,-1,2022-12-08
244.699997,-1,2022-12-09
247.449997,-1,2022-12-12
261.690002,-1,2022-12-13
257.130005,-1,2022-12-14
253.720001,-1,2022-12-15
248.550003,-1,2022-12-16
244.860001,-1,2022-12-19
239.399994,-1,2022-12-20
241.690002,-1,2022-12-21
241.259995,-1,2022-12-22
236.110001,-1,2022-12-23
238.699997,-1,2022-12-27
236.889999,-1,2022-12-28
235.649994,-1,2022-12-29
238.210007,-1,2022-12-30
243.080002,-1,2023-01-03
232.279999,-1,2023-01-04
227.199997,-1,2023-01-05
223.0,-1,2023-01-06
226.449997,-1,2023-01-09
227.759995,-1,2023-01-10
231.289993,-1,2023-01-11
235.259995,-1,2023-01-12
237.0,-1,2023-01-13
237.970001,-1,2023-01-17
241.570007,-1,2023-01-18
233.779999,-1,2023-01-19
234.860001,-1,2023-01-20
241.100006,-1,2023-01-23
242.5,-1,2023-01-24
234.479996,-1,2023-01-25
243.649994,-1,2023-01-26
248.990005,-1,2023-01-27
244.509995,-1,2023-01-30
243.449997,-1,2023-01-31
248.0,-1,2023-02-01
258.820007,-1,2023-02-02
259.540009,-1,2023-02-03
257.440002,-1,2023-02-06
260.529999,-1,2023-02-07
273.200012,-1,2023-02-08
273.799988,-1,2023-02-09
261.529999,-1,2023-02-10
267.640015,-1,2023-02-13
272.670013,-1,2023-02-14
268.320007,-1,2023-02-15
264.019989,-1,2023-02-16
259.390015,-1,2023-02-17
254.479996,-1,2023-02-21
254.089996,-1,2023-02-22
255.559998,-1,2023-02-23
249.960007,-1,2023-02-24
252.460007,-1,2023-02-27
249.070007,-1,2023-02-28
250.759995,-1,2023-03-01
246.550003,-1,2023-03-02
252.190002,-1,2023-03-03
256.429993,-1,2023-03-06
256.299988,-1,2023-03-07
254.039993,-1,2023-03-08
255.820007,-1,2023-03-09
251.080002,-1,2023-03-10
247.399994,-1,2023-03-13
256.75,-1,2023-03-14
259.980011,-1,2023-03-15
265.209991,-1,2023-03-16
278.26001,-1,2023-03-17
276.980011,-1,2023-03-20
274.880005,1,2023-03-21
273.399994,1,2023-03-22
277.940002,1,2023-03-23
277.23999,1,2023-03-24
280.5,1,2023-03-27
275.790009,1,2023-03-28
278.959991,1,2023-03-29
284.230011,1,2023-03-30
283.730011,1,2023-03-31
286.519989,1,2023-04-03
287.230011,1,2023-04-04
285.850006,1,2023-04-05
283.209991,1,2023-04-06
289.209991,1,2023-04-10
285.75,1,2023-04-11
284.790009,1,2023-04-12
283.589996,1,2023-04-13
287.0,1,2023-04-14
289.929993,1,2023-04-17
291.570007,1,2023-04-18
285.98999,1,2023-04-19
285.25,1,2023-04-20
285.01001,1,2023-04-21
282.089996,1,2023-04-24
279.51001,1,2023-04-25
296.700012,1,2023-04-26
295.970001,1,2023-04-27
304.01001,1,2023-04-28
306.970001,1,2023-05-01
307.76001,1,2023-05-02
306.619995,1,2023-05-03
306.23999,1,2023-05-04
305.720001,1,2023-05-05
310.130005,1,2023-05-08
308.0,1,2023-05-09
308.619995,1,2023-05-10
310.100006,1,2023-05-11
310.549988,1,2023-05-12
309.100006,1,2023-05-15
309.829987,1,2023-05-16
312.290009,1,2023-05-17
314.529999,1,2023-05-18
316.73999,1,2023-05-19
318.600006,1,2023-05-22
320.029999,1,2023-05-23
314.730011,1,2023-05-24
323.23999,1,2023-05-25
324.019989,1,2023-05-26
335.230011,1,2023-05-30
332.290009,1,2023-05-31
325.929993,1,2023-06-01
334.25,1,2023-06-02
335.220001,1,2023-06-05
335.329987,1,2023-06-06
331.649994,1,2023-06-07
323.940002,1,2023-06-08
324.98999,1,2023-06-09
328.579987,1,2023-06-12
334.470001,1,2023-06-13
334.339996,1,2023-06-14
337.480011,1,2023-06-15
351.320007,1,2023-06-16
339.309998,1,2023-06-20
336.369995,1,2023-06-21
334.119995,1,2023-06-22
334.359985,1,2023-06-23
333.720001,1,2023-06-26
331.859985,1,2023-06-27
334.660004,1,2023-06-28
334.709991,1,2023-06-29
337.75,1,2023-06-30
339.190002,1,2023-07-03
335.089996,1,2023-07-05
337.299988,1,2023-07-06
339.320007,1,2023-07-07
334.600006,1,2023-07-10
331.059998,1,2023-07-11
336.600006,1,2023-07-12
339.559998,1,2023-07-13
347.589996,1,2023-07-14
345.679993,1,2023-07-17
345.829987,1,2023-07-18
361.75,1,2023-07-19
353.570007,1,2023-07-20
349.149994,1,2023-07-21
345.850006,1,2023-07-24
347.109985,1,2023-07-25
341.440002,1,2023-07-26
340.480011,1,2023-07-27
333.670013,1,2023-07-28
336.920013,1,2023-07-31
335.190002,1,2023-08-01
333.630005,1,2023-08-02
326.0,1,2023-08-03
331.880005,1,2023-08-04
328.369995,1,2023-08-07
326.959991,1,2023-08-08
326.470001,1,2023-08-09
326.019989,1,2023-08-10
320.26001,1,2023-08-11
321.390015,1,2023-08-14
323.0,1,2023-08-15
320.799988,1,2023-08-16
320.540009,1,2023-08-17
314.48999,1,2023-08-18
317.929993,1,2023-08-21
325.5,1,2023-08-22
323.820007,1,2023-08-23
332.850006,1,2023-08-24
321.470001,1,2023-08-25
325.660004,1,2023-08-28
321.880005,1,2023-08-29
328.670013,1,2023-08-30
329.200012,1,2023-08-31
331.309998,1,2023-09-01
329.0,1,2023-09-05
333.380005,1,2023-09-06
331.290009,1,2023-09-07
330.089996,1,2023-09-08
337.23999,1,2023-09-11
335.820007,1,2023-09-12
331.309998,1,2023-09-13
339.149994,1,2023-09-14
336.920013,1,2023-09-15
327.799988,1,2023-09-18
326.170013,1,2023-09-19
329.51001,1,2023-09-20
319.26001,1,2023-09-21
321.320007,1,2023-09-22
316.589996,1,2023-09-25
315.130005,1,2023-09-26
312.299988,1,2023-09-27
310.98999,1,2023-09-28
317.75,1,2023-09-29
316.279999,1,2023-10-02
320.829987,1,2023-10-03
314.029999,1,2023-10-04
319.089996,1,2023-10-05
316.549988,1,2023-10-06
324.75,1,2023-10-09
330.959991,1,2023-10-10
331.209991,1,2023-10-11
330.570007,1,2023-10-12
332.380005,1,2023-10-13
331.049988,1,2023-10-16
329.589996,1,2023-10-17
332.48999,1,2023-10-18
332.149994,1,2023-10-19
331.720001,1,2023-10-20
325.470001,1,2023-10-23
331.299988,1,2023-10-24
345.019989,1,2023-10-25
340.540009,1,2023-10-26
330.429993,1,2023-10-27
333.410004,1,2023-10-30
338.850006,1,2023-10-31
339.790009,1,2023-11-01
347.23999,1,2023-11-02
349.630005,1,2023-11-03
353.450012,1,2023-11-06
359.399994,1,2023-11-07
361.679993,1,2023-11-08
362.299988,1,2023-11-09
361.48999,1,2023-11-10
368.220001,1,2023-11-13
371.01001,1,2023-11-14
371.279999,1,2023-11-15
370.959991,1,2023-11-16
373.609985,1,2023-11-17
371.220001,1,2023-11-20
375.670013,1,2023-11-21
378.0,1,2023-11-22
377.329987,1,2023-11-24
376.779999,1,2023-11-27
378.350006,1,2023-11-28
383.76001,1,2023-11-29
378.48999,1,2023-11-30
376.76001,1,2023-12-01
369.100006,1,2023-12-04
366.450012,1,2023-12-05
373.540009,1,2023-12-06
368.230011,1,2023-12-07
369.200012,1,2023-12-08
368.480011,1,2023-12-11
370.850006,1,2023-12-12
376.019989,1,2023-12-13
373.309998,1,2023-12-14
366.850006,1,2023-12-15
369.450012,1,2023-12-18
371.48999,1,2023-12-19
375.0,1,2023-12-20
372.559998,1,2023-12-21
373.679993,1,2023-12-22
375.0,1,2023-12-26
373.690002,1,2023-12-27
375.369995,1,2023-12-28
376.0,1,2023-12-29
